arquivo_rel,sha256_arquivo,melhor_status,fonte_ultimo_processamento,output_tag,status_release,fonte_release,overlap_release_v1,overlap_indice_verde,nota_indice,updated_at_indice
"drive-download-20260403T124026Z-3-001_224929\1,6cv 4p iec63r 12 60hz 40x56.4 605012225.pdf",09a7867b300badd0f59e38d685fcb1504ad3e63784d9fd4e911a385fa86c5605,VERDE_SEGURO,review/extraidos_motor_cycle20_pass1_flash_lite_04_categorized_safe_green_candidates.csv,extraidos_motor_cycle20_pass1_flash_lite_04_categorized_safe_green,OFICIAL,INDICE_VERDE_LIMPO,false,true,INDICE_VERDE_LIMPO_CRITERIO_ORIGINAL,2026-04-30T23:38:28Z
"drive-download-20260403T124026Z-3-001_224929\1,6cv 4p iec63r 12 60hz 50x56.4 605013206.pdf",8a1a2dfb574fa0c7e023f182bb268f0f2e3dc375f88480ed06c26998615dfebf,VERDE_SEGURO,review/extraidos_motor_cycle20_pass1_flash_lite_04_categorized_safe_green_candidates.csv,extraidos_motor_cycle20_pass1_flash_lite_04_categorized_safe_green,OFICIAL,INDICE_VERDE_LIMPO,false,true,INDICE_VERDE_LIMPO_CRITERIO_ORIGINAL,2026-04-30T23:38:28Z
"drive-download-20260403T124026Z-3-001_224929\1,6cv 4p iec63r 2 60hz 60x56.4 605012157.pdf",5d2ebcdc4f6390f4358bd5b2f65fa849fc3c6aa973dd6e0305dad7521adb0171,VERDE_SEGURO,review/extraidos_motor_cycle20_pass1_flash_lite_04_categorized_safe_green_candidates.csv,extraidos_motor_cycle20_pass1_flash_lite_04_categorized_safe_green,OFICIAL,INDICE_VERDE_LIMPO,false,true,INDICE_VERDE_LIMPO_CRITERIO_ORIGINAL,2026-04-30T23:38:28Z
"drive-download-20260403T124026Z-3-001_224929\1,6cv 4p nema48 12 60hz 30x81.4 605009006.pdf",8f0be34ea5c6c7d3633de4051be6e6ca96ed57248a6b02f7d0574ea9270253cc,VERDE_SEGURO,review/extraidos_motor_cycle20_pass1_flash_lite_04_categorized_safe_green_candidates.csv,extraidos_motor_cycle20_pass1_flash_lite_04_categorized_safe_green,OFICIAL,INDICE_VERDE_LIMPO,false,true,INDICE_VERDE_LIMPO_CRITERIO_ORIGINAL,2026-04-30T23:38:28Z
"drive-download-20260403T124026Z-3-001_224929\1,6cv 6p nema42 2 50,60hz 45x68 605013136.pdf",dd20dad6878a19d25626f71bfdda7a2bda4f180171b7150c3fa774adfe3b4c36,VERDE_SEGURO,review/extraidos_motor_cycle20_pass1_flash_lite_04_categorized_safe_green_candidates.csv,extraidos_motor_cycle20_pass1_flash_lite_04_categorized_safe_green,OFICIAL,INDICE_VERDE_LIMPO,false,true,INDICE_VERDE_LIMPO_CRITERIO_ORIGINAL,2026-04-30T23:38:28Z
"drive-download-20260403T124026Z-3-001_224929\1,8cv 2p iec63r 1 60hz 40x49.4 605012242.pdf",9bd35afd47d1571502f0c42d509690a12e9cbbdfb91399fc96a221a405f28d5d,VERDE_SEGURO,review/extraidos_motor_cycle20_pass1_flash_lite_04_categorized_safe_green_candidates.csv,extraidos_motor_cycle20_pass1_flash_lite_04_categorized_safe_green,OFICIAL,INDICE_VERDE_LIMPO,false,true,INDICE_VERDE_LIMPO_CRITERIO_ORIGINAL,2026-04-30T23:38:28Z
"drive-download-20260403T124026Z-3-001_224929\1,8cv 2p iec63r 12 60hz 45x49.4 605013212.pdf",31424d5185f244c0b3d0c4fc6a542a472e4e0997184ac4e5de64b9e186ed5dd1,VERDE_SEGURO,review/extraidos_motor_cycle20_pass1_flash_lite_04_categorized_safe_green_candidates.csv,extraidos_motor_cycle20_pass1_flash_lite_04_categorized_safe_green,OFICIAL,INDICE_VERDE_LIMPO,false,true,INDICE_VERDE_LIMPO_CRITERIO_ORIGINAL,2026-04-30T23:38:28Z
"drive-download-20260403T124026Z-3-001_224929\1,8cv 2p iec63r 2 50,60hz 40x49.4 605012218.pdf",c75ce9494e0242fd3eea26d1fee7f32b43b609b08d194b2f6495e36ad9357189,VERDE_SEGURO,review/extraidos_motor_cycle20_pass1_flash_lite_04_categorized_safe_green_candidates.csv,extraidos_motor_cycle20_pass1_flash_lite_04_categorized_safe_green,OFICIAL,INDICE_VERDE_LIMPO,false,true,INDICE_VERDE_LIMPO_CRITERIO_ORIGINAL,2026-04-30T23:38:28Z
"drive-download-20260403T124026Z-3-001_224929\1,8cv 2p iec63r 2 50hz 35x49.4 605016161.pdf",968e86bd8eba05ab568bfce0faf8e9f7946e13e705dc757c0c3267effc6b6638,VERDE_SEGURO,review/extraidos_motor_cycle20_pass1_flash_lite_04_categorized_safe_green_candidates.csv,extraidos_motor_cycle20_pass1_flash_lite_04_categorized_safe_green,OFICIAL,INDICE_VERDE_LIMPO,false,true,INDICE_VERDE_LIMPO_CRITERIO_ORIGINAL,2026-04-30T23:38:28Z
"drive-download-20260403T124026Z-3-001_224929\1,8cv 2p iec63r 2 60hz 35x49.4 605013222.pdf",8aa9a3f56513a6346e67f1ad97ce16854533e21b733c3a798c74b40207705c24,VERDE_SEGURO,review/extraidos_motor_cycle20_pass1_flash_lite_04_categorized_safe_green_candidates.csv,extraidos_motor_cycle20_pass1_flash_lite_04_categorized_safe_green,OFICIAL,INDICE_VERDE_LIMPO,false,true,INDICE_VERDE_LIMPO_CRITERIO_ORIGINAL,2026-04-30T23:38:28Z
"drive-download-20260403T124026Z-3-001_224929\1,8cv 2p nema42 12 60hz 30x57.9 605013164.pdf",fb15ebc7abb878cceb4e348b3575d6c27e28978255abe8cd702c140eeddc2e32,VERDE_SEGURO,review/extraidos_motor_cycle20_pass1_flash_lite_04_categorized_safe_green_candidates.csv,extraidos_motor_cycle20_pass1_flash_lite_04_categorized_safe_green,OFICIAL,INDICE_VERDE_LIMPO,false,true,INDICE_VERDE_LIMPO_CRITERIO_ORIGINAL,2026-04-30T23:38:28Z
"drive-download-20260403T124026Z-3-001_224929\1,8cv 2p nema42 12 60hz 30x57.9 605013219.pdf",32587530e4b045ce683c8fa7a50d637c69d5097b8e75703afb2216ea22c2c9fe,VERDE_SEGURO,review/extraidos_motor_cycle20_pass1_flash_lite_04_categorized_safe_green_candidates.csv,extraidos_motor_cycle20_pass1_flash_lite_04_categorized_safe_green,OFICIAL,INDICE_VERDE_LIMPO,false,true,INDICE_VERDE_LIMPO_CRITERIO_ORIGINAL,2026-04-30T23:38:28Z
"drive-download-20260403T124026Z-3-001_224929\1,8cv 2p nema42 12 60hz 35x57.9 605012111.pdf",074ab0b24099fcfff425e036b0dc1a056fa26034078862233d5d3be66cd4ca7c,VERDE_SEGURO,review/extraidos_motor_cycle20_pass1_flash_lite_04_categorized_safe_green_candidates.csv,extraidos_motor_cycle20_pass1_flash_lite_04_categorized_safe_green,OFICIAL,INDICE_VERDE_LIMPO,false,true,INDICE_VERDE_LIMPO_CRITERIO_ORIGINAL,2026-04-30T23:38:28Z
"drive-download-20260403T124026Z-3-001_224929\1,8cv 2p nema42 2 60hz 35x57.9 605013178.pdf",552f6204fbbb6e7d00f80ff854fdb85b2a72c1cb9c1417812de15d6ea4f27265,VERDE_SEGURO,review/extraidos_motor_cycle20_pass1_flash_lite_04_categorized_safe_green_candidates.csv,extraidos_motor_cycle20_pass1_flash_lite_04_categorized_safe_green,OFICIAL,INDICE_VERDE_LIMPO,false,true,INDICE_VERDE_LIMPO_CRITERIO_ORIGINAL,2026-04-30T23:38:28Z
"drive-download-20260403T124026Z-3-001_224929\1,8cv 4p iec63 2 60hz 56.4x35 605001022.pdf",ced90cf6cdf58200efc15e1be5550d1af8152435a8a99f170e4a01aed29f4dfb,VERDE_SEGURO,review/extraidos_motor_cycle20_pass1_flash_lite_04_categorized_safe_green_candidates.csv,extraidos_motor_cycle20_pass1_flash_lite_04_categorized_safe_green,OFICIAL,INDICE_VERDE_LIMPO,false,true,INDICE_VERDE_LIMPO_CRITERIO_ORIGINAL,2026-04-30T23:38:28Z
"drive-download-20260403T124026Z-3-001_224929\1,8cv 4p iec63mueller 2 60hz 56.4x25 605001079.pdf",457c52d11d1b3968c31d0074fbb6a29bf285a9cc709d25935b5cebe8d525db8e,VERDE_SEGURO,review/extraidos_motor_cycle20_pass1_flash_lite_05_categorized_safe_green_candidates.csv,extraidos_motor_cycle20_pass1_flash_lite_05_categorized_safe_green,OFICIAL,INDICE_VERDE_LIMPO,false,true,INDICE_VERDE_LIMPO_CRITERIO_ORIGINAL,2026-04-30T23:57:08Z
"drive-download-20260403T124026Z-3-001_224929\1,8cv 4p iec63r 12 60hz 40x56.4 605013207.pdf",ae7743a247a0963fbc86cd019a6598ac05d778293867766cb799cc79793a9490,VERDE_SEGURO,review/extraidos_motor_cycle20_pass1_flash_lite_05_categorized_safe_green_candidates.csv,extraidos_motor_cycle20_pass1_flash_lite_05_categorized_safe_green,OFICIAL,INDICE_VERDE_LIMPO,false,true,INDICE_VERDE_LIMPO_CRITERIO_ORIGINAL,2026-04-30T23:57:08Z
"drive-download-20260403T124026Z-3-001_224929\1,8cv 4p iec63r 12 60hz 45x56.4 605012164.pdf",83aa762fb73a655eeb1faefc95ae6e85f93ccd7d02f9052418dd6bac07bc8c0f,VERDE_SEGURO,review/extraidos_motor_cycle20_pass1_flash_lite_05_categorized_safe_green_candidates.csv,extraidos_motor_cycle20_pass1_flash_lite_05_categorized_safe_green,OFICIAL,INDICE_VERDE_LIMPO,false,true,INDICE_VERDE_LIMPO_CRITERIO_ORIGINAL,2026-04-30T23:57:08Z
"drive-download-20260403T124026Z-3-001_224929\1,8cv 4p iec63r 2 60hz 40x56.4 605012260.pdf",7a9e26c94a73d6a7f93eee1d4e27f596758442af58692c641c6f84976b59338b,VERDE_SEGURO,review/extraidos_motor_cycle20_pass1_flash_lite_05_categorized_safe_green_candidates.csv,extraidos_motor_cycle20_pass1_flash_lite_05_categorized_safe_green,OFICIAL,INDICE_VERDE_LIMPO,false,true,INDICE_VERDE_LIMPO_CRITERIO_ORIGINAL,2026-04-30T23:57:08Z
"drive-download-20260403T124026Z-3-001_224929\1,8cv 4p nema48 12 60hz 35x81.4 605013109.pdf",71984e4d95e0041bab000bafb72621621ed9cd0014827fda14ceecd670a89670,VERDE_SEGURO,review/extraidos_motor_cycle20_pass1_flash_lite_05_categorized_safe_green_candidates.csv,extraidos_motor_cycle20_pass1_flash_lite_05_categorized_safe_green,OFICIAL,INDICE_VERDE_LIMPO,false,true,INDICE_VERDE_LIMPO_CRITERIO_ORIGINAL,2026-04-30T23:57:08Z
"drive-download-20260403T124026Z-3-001_224929\1,8cv 4p nema48 12 60hz 45x81.4 605013128 r.pdf",ffbd5e25104e57b396c2b85b9e749bae0942cbc11059c466279850bfcc92924d,VERDE_SEGURO,review/extraidos_motor_cycle20_pass1_flash_lite_05_categorized_safe_green_candidates.csv,extraidos_motor_cycle20_pass1_flash_lite_05_categorized_safe_green,OFICIAL,INDICE_VERDE_LIMPO,false,true,INDICE_VERDE_LIMPO_CRITERIO_ORIGINAL,2026-04-30T23:57:08Z
"drive-download-20260403T124026Z-3-001_224929\1,8cv 4p nema48 12 60hz 45x81.4 605013128.pdf",38a8243724ff199e504f233224ed75ffebd744000f2b8bba901996d24ab1deb4,VERDE_SEGURO,review/extraidos_motor_cycle20_pass1_flash_lite_05_categorized_safe_green_candidates.csv,extraidos_motor_cycle20_pass1_flash_lite_05_categorized_safe_green,OFICIAL,INDICE_VERDE_LIMPO,false,true,INDICE_VERDE_LIMPO_CRITERIO_ORIGINAL,2026-04-30T23:57:08Z
"drive-download-20260403T124026Z-3-001_224929\1,8cv 4p nema48 12 60hz 45x81.4 605013166.pdf",76692996040eb7247a0cb3e900f2ec81cc7f97813cd3885b097bb4e1a3e04fe6,VERDE_SEGURO,review/extraidos_motor_cycle20_pass1_flash_lite_05_categorized_safe_green_candidates.csv,extraidos_motor_cycle20_pass1_flash_lite_05_categorized_safe_green,OFICIAL,INDICE_VERDE_LIMPO,false,true,INDICE_VERDE_LIMPO_CRITERIO_ORIGINAL,2026-04-30T23:57:08Z
"drive-download-20260403T124026Z-3-001_224929\1,8cv 4p shaded pole 12 60hz 30x49.4 605013183.pdf",cf9d0567d6816892da0fc19dd185e1f5598bcf7ea0e361343a320f4d1550eb10,VERDE_SEGURO,review/extraidos_motor_cycle20_pass1_flash_lite_05_categorized_safe_green_candidates.csv,extraidos_motor_cycle20_pass1_flash_lite_05_categorized_safe_green,OFICIAL,INDICE_VERDE_LIMPO,false,true,INDICE_VERDE_LIMPO_CRITERIO_ORIGINAL,2026-04-30T23:57:08Z
drive-download-20260403T124026Z-3-001_224929\1.25cv 4p nema56 12 60hz 90x97.4 605042420.pdf,9e999d9c76ff09aaf7feae88237eb2fbf5548043341b2ee978166f1e8cf21e3f,VERDE_SEGURO,review/extraidos_motor_cycle20_pass1_flash_lite_05_categorized_safe_green_candidates.csv,extraidos_motor_cycle20_pass1_flash_lite_05_categorized_safe_green,OFICIAL,INDICE_VERDE_LIMPO,false,true,INDICE_VERDE_LIMPO_CRITERIO_ORIGINAL,2026-04-30T23:57:08Z
drive-download-20260403T124026Z-3-001_224929\1.5cv 4p nema48 12 60hz 130x81.2 605084007 r.pdf,ad124d25cb9b214c39fc0124f24dce684e342f3ad32a74be91aa80a41423564a,VERDE_SEGURO,review/extraidos_motor_cycle20_pass1_flash_lite_05_categorized_safe_green_candidates.csv,extraidos_motor_cycle20_pass1_flash_lite_05_categorized_safe_green,OFICIAL,INDICE_VERDE_LIMPO,false,true,INDICE_VERDE_LIMPO_CRITERIO_ORIGINAL,2026-04-30T23:57:08Z
drive-download-20260403T124026Z-3-001_224929\1.5cv 4p nema48 12 60hz 130x81.2 605084007.pdf,2822dfa25fe5353b4118d7c3cdf8d10176a687c34b606c7b381c54b203bcbdfe,VERDE_SEGURO,review/extraidos_motor_cycle20_pass1_flash_lite_05_categorized_safe_green_candidates.csv,extraidos_motor_cycle20_pass1_flash_lite_05_categorized_safe_green,OFICIAL,INDICE_VERDE_LIMPO,false,true,INDICE_VERDE_LIMPO_CRITERIO_ORIGINAL,2026-04-30T23:57:08Z
drive-download-20260403T124026Z-3-001_224929\1.5cv 4p nema48 24 60hz 100x81.2 605013249.pdf,9ace3a5937ab6d436696b7a5072f026c008f64fd5be6168113985703519be24d,VERDE_SEGURO,review/extraidos_motor_cycle20_pass1_flash_lite_05_categorized_safe_green_candidates.csv,extraidos_motor_cycle20_pass1_flash_lite_05_categorized_safe_green,OFICIAL,INDICE_VERDE_LIMPO,false,true,INDICE_VERDE_LIMPO_CRITERIO_ORIGINAL,2026-04-30T23:57:08Z
drive-download-20260403T124026Z-3-001_224929\1.5cv 4p nema56 12 60hz 100x97.4 605012146.pdf,dbcb5e1ca3d7d0ed308de77dd041c64ca6a2f3c6d1782382cf906dd2b27a86cc,VERDE_SEGURO,review/extraidos_motor_cycle20_pass1_flash_lite_06_categorized_safe_green_candidates.csv,extraidos_motor_cycle20_pass1_flash_lite_06_categorized_safe_green,OFICIAL,INDICE_VERDE_LIMPO,false,true,INDICE_VERDE_LIMPO_CRITERIO_ORIGINAL,2026-05-01T01:00:36Z
drive-download-20260403T124026Z-3-001_224929\1.5cv 4p nema56 12 60hz 100x97.4 605012250 r.pdf,f3c4706b98827a77400047a73b503cc8c952c50e7375ee6a61ed0b2f6d97480d,VERDE_SEGURO,review/extraidos_motor_cycle20_pass1_flash_lite_06_categorized_safe_green_candidates.csv,extraidos_motor_cycle20_pass1_flash_lite_06_categorized_safe_green,OFICIAL,INDICE_VERDE_LIMPO,false,true,INDICE_VERDE_LIMPO_CRITERIO_ORIGINAL,2026-05-01T01:00:36Z
drive-download-20260403T124026Z-3-001_224929\1.5cv 4p nema56 12 60hz 100x97.4 605012250.pdf,61501c6f4326d3cf254171658e553824fd6f0ed4f282aecf0a5a40f58153858f,VERDE_SEGURO,review/extraidos_motor_cycle20_pass1_flash_lite_06_categorized_safe_green_candidates.csv,extraidos_motor_cycle20_pass1_flash_lite_06_categorized_safe_green,OFICIAL,INDICE_VERDE_LIMPO,false,true,INDICE_VERDE_LIMPO_CRITERIO_ORIGINAL,2026-05-01T01:00:36Z
drive-download-20260403T124026Z-3-001_224929\1.5cv 4p nema56 12 60hz 100x97.4 605013159.pdf,ad85d6069f352cd72c0a946ae5c10c7df81f61287ad01067e7e24b32a0c0860d,VERDE_SEGURO,review/extraidos_motor_cycle20_pass1_flash_lite_06_categorized_safe_green_candidates.csv,extraidos_motor_cycle20_pass1_flash_lite_06_categorized_safe_green,OFICIAL,INDICE_VERDE_LIMPO,false,true,INDICE_VERDE_LIMPO_CRITERIO_ORIGINAL,2026-05-01T01:00:36Z
drive-download-20260403T124026Z-3-001_224929\1.5cv 4p nema56 24 60hz 100x97.4 605012187.pdf,927b37c31e436d750c9ba26ba813296baf1f02f69202aac8c0ff6ae72cccff3b,VERDE_SEGURO,review/extraidos_motor_cycle20_pass1_flash_lite_06_categorized_safe_green_candidates.csv,extraidos_motor_cycle20_pass1_flash_lite_06_categorized_safe_green,OFICIAL,INDICE_VERDE_LIMPO,false,true,INDICE_VERDE_LIMPO_CRITERIO_ORIGINAL,2026-05-01T01:00:36Z
drive-download-20260403T124026Z-3-001_224929\1.5cv 4p nema56 24 60hz 100x97.4 605013097.pdf,3e63bf27c87916fee0d6e089751e11ce48c2665729ffc3750d816c066c8fce5e,VERDE_SEGURO,review/extraidos_motor_cycle20_pass1_flash_lite_06_categorized_safe_green_candidates.csv,extraidos_motor_cycle20_pass1_flash_lite_06_categorized_safe_green,OFICIAL,INDICE_VERDE_LIMPO,false,true,INDICE_VERDE_LIMPO_CRITERIO_ORIGINAL,2026-05-01T01:00:36Z
drive-download-20260403T124026Z-3-001_224929\1.5cv 6p iec90 234 60hz 110x89.4 605072707 r.pdf,27e147d8f9cfc6b79235f6a008e513f77709f115228096b5612c27aabde8fa02,VERDE_SEGURO,review/extraidos_motor_cycle20_pass1_flash_lite_06_categorized_safe_green_candidates.csv,extraidos_motor_cycle20_pass1_flash_lite_06_categorized_safe_green,OFICIAL,INDICE_VERDE_LIMPO,false,true,INDICE_VERDE_LIMPO_CRITERIO_ORIGINAL,2026-05-01T01:00:36Z
drive-download-20260403T124026Z-3-001_224929\1.5cv 6p iec90 234 60hz 110x89.4 605072707.pdf,b87c663e994f96ff5efb54354f8263743dca6b1a141c404e14c3dafe20195216,VERDE_SEGURO,review/extraidos_motor_cycle20_pass1_flash_lite_06_categorized_safe_green_candidates.csv,extraidos_motor_cycle20_pass1_flash_lite_06_categorized_safe_green,OFICIAL,INDICE_VERDE_LIMPO,false,true,INDICE_VERDE_LIMPO_CRITERIO_ORIGINAL,2026-05-01T01:00:36Z
drive-download-20260403T124026Z-3-001_224929\10cv 6p iec132 234 60hz 148.6x170 605072714.pdf,39c9616245fa69e02aa4ef41004ae501ce310e08db9669310fa9118c32b72d83,VERDE_SEGURO,review/extraidos_motor_cycle20_pass1_flash_lite_06_categorized_safe_green_candidates.csv,extraidos_motor_cycle20_pass1_flash_lite_06_categorized_safe_green,OFICIAL,INDICE_VERDE_LIMPO,false,true,INDICE_VERDE_LIMPO_CRITERIO_ORIGINAL,2026-05-01T01:00:36Z
"drive-download-20260403T124026Z-3-001_224929\1cv 4p nema48 12 50,60hz 75x81.4 605042254.pdf",ded6c247a848e155fabad18084f0eb972fbe4532c8ede7d9de2a3b0eb56539ef,VERDE_SEGURO,review/extraidos_motor_cycle20_pass1_flash_lite_07_categorized_safe_green_candidates.csv,extraidos_motor_cycle20_pass1_flash_lite_07_categorized_safe_green,OFICIAL,INDICE_VERDE_LIMPO,false,true,INDICE_VERDE_LIMPO_CRITERIO_ORIGINAL,2026-05-01T22:07:28Z
drive-download-20260403T124026Z-3-001_224929\1cv 4p nema48 12 50.60hz 75x81.4 605042197.pdf,468d06b4c027a906371ade78f0aa455dd4f01638372c96f7aa8880b2b2cef5f7,VERDE_SEGURO,review/extraidos_motor_cycle20_pass1_flash_lite_07_categorized_safe_green_candidates.csv,extraidos_motor_cycle20_pass1_flash_lite_07_categorized_safe_green,OFICIAL,INDICE_VERDE_LIMPO,false,true,INDICE_VERDE_LIMPO_CRITERIO_ORIGINAL,2026-05-01T22:07:28Z
drive-download-20260403T124026Z-3-001_224929\1cv 4p nema48 12 60hz 75x81.4 605012195.pdf,d9c2e7551de76eccb41f2b0b3b6b354baa601b2aa0c41be772e9b28fb809de6b,VERDE_SEGURO,review/extraidos_motor_cycle20_pass1_flash_lite_07_categorized_safe_green_candidates.csv,extraidos_motor_cycle20_pass1_flash_lite_07_categorized_safe_green,OFICIAL,INDICE_VERDE_LIMPO,false,true,INDICE_VERDE_LIMPO_CRITERIO_ORIGINAL,2026-05-01T22:07:28Z
"drive-download-20260403T124026Z-3-001_224929\1cv 4p nema56 12 50,60hz 65x97.4 605012121.pdf",8c5a270f3b5f13e3402f458f4a02b0999dda52c452af254aa323c5dd3efe7b70,VERDE_SEGURO,review/extraidos_motor_cycle20_pass1_flash_lite_07_categorized_safe_green_candidates.csv,extraidos_motor_cycle20_pass1_flash_lite_07_categorized_safe_green,OFICIAL,INDICE_VERDE_LIMPO,false,true,INDICE_VERDE_LIMPO_CRITERIO_ORIGINAL,2026-05-01T22:07:28Z
"drive-download-20260403T124026Z-3-001_224929\1cv 4p nema56 12 50,60hz 65x97.4 605012130.pdf",7f0fbf7eb81eaa5fa27e4341d1783ea3b413f8f496d42f7eaec7830c9c52bd9e,VERDE_SEGURO,review/extraidos_motor_cycle20_pass1_flash_lite_07_categorized_safe_green_candidates.csv,extraidos_motor_cycle20_pass1_flash_lite_07_categorized_safe_green,OFICIAL,INDICE_VERDE_LIMPO,false,true,INDICE_VERDE_LIMPO_CRITERIO_ORIGINAL,2026-05-01T22:07:28Z
"drive-download-20260403T124026Z-3-001_224929\1cv 4p nema56 12 50,60hz 65x97.4 605012131.pdf",6cb965e8236e29827ff63f2160db3c0e9299b5d92a8814a2b96f1bbc052c8c75,VERDE_SEGURO,review/extraidos_motor_cycle20_pass1_flash_lite_07_categorized_safe_green_candidates.csv,extraidos_motor_cycle20_pass1_flash_lite_07_categorized_safe_green,OFICIAL,INDICE_VERDE_LIMPO,false,true,INDICE_VERDE_LIMPO_CRITERIO_ORIGINAL,2026-05-01T22:07:28Z
drive-download-20260403T124026Z-3-001_224929\1cv 4p nema56 12 50hz 75x97.4 605037107 r.pdf,5781cd06d07eeadb733fb26d5d7d2c75466c1f8c4178aad2c78ea3ca792de71d,VERDE_SEGURO,review/extraidos_motor_cycle20_pass1_flash_lite_07_categorized_safe_green_candidates.csv,extraidos_motor_cycle20_pass1_flash_lite_07_categorized_safe_green,OFICIAL,INDICE_VERDE_LIMPO,false,true,INDICE_VERDE_LIMPO_CRITERIO_ORIGINAL,2026-05-01T22:07:28Z
drive-download-20260403T124026Z-3-001_224929\1cv 4p nema56 12 50hz 97.4x75 605037107.pdf,50c64d6e29b8a5dec10059afd26349eb4b340d7a40785e2905700f5c4e870f75,VERDE_SEGURO,review/extraidos_motor_cycle20_pass1_flash_lite_07_categorized_safe_green_candidates.csv,extraidos_motor_cycle20_pass1_flash_lite_07_categorized_safe_green,OFICIAL,INDICE_VERDE_LIMPO,false,true,INDICE_VERDE_LIMPO_CRITERIO_ORIGINAL,2026-05-01T22:07:28Z
drive-download-20260403T124026Z-3-001_224929\1cv 4p nema56 12 60hz 60x97.1 605012197.pdf,91094faca3e1e8432f8ccdf8da2a1f53246fd8e28c02b56c594dbe2022964961,VERDE_SEGURO,review/extraidos_motor_cycle20_pass1_flash_lite_07_categorized_safe_green_candidates.csv,extraidos_motor_cycle20_pass1_flash_lite_07_categorized_safe_green,OFICIAL,INDICE_VERDE_LIMPO,false,true,INDICE_VERDE_LIMPO_CRITERIO_ORIGINAL,2026-05-01T22:07:28Z
drive-download-20260403T124026Z-3-001_224929\1cv 4p nema56 12 60hz 65x97.4 605012135.pdf,77df2e30a331dfdb74c562201ef9417452a382358df70f453ee919f1aba6759d,VERDE_SEGURO,review/extraidos_motor_cycle20_pass1_flash_lite_07_categorized_safe_green_candidates.csv,extraidos_motor_cycle20_pass1_flash_lite_07_categorized_safe_green,OFICIAL,INDICE_VERDE_LIMPO,false,true,INDICE_VERDE_LIMPO_CRITERIO_ORIGINAL,2026-05-01T22:07:28Z
drive-download-20260403T124026Z-3-001_224929\1cv 4p nema56 12 60hz 65x97.4 605013134 r.pdf,6c3f0c0bacdc9315c047a4f2053b82f236ab53f100b44b16008fe92c0eab6e3f,VERDE_SEGURO,review/extraidos_motor_cycle20_pass1_flash_lite_07_categorized_safe_green_candidates.csv,extraidos_motor_cycle20_pass1_flash_lite_07_categorized_safe_green,OFICIAL,INDICE_VERDE_LIMPO,false,true,INDICE_VERDE_LIMPO_CRITERIO_ORIGINAL,2026-05-01T22:07:28Z
drive-download-20260403T124026Z-3-001_224929\1cv 4p nema56 12 60hz 65x97.4 605013134.pdf,78d0a4a3a7fda29189d85678e23c48560deb425a780fd834794affeeb48d40b5,VERDE_SEGURO,review/extraidos_motor_cycle20_pass1_flash_lite_07_categorized_safe_green_candidates.csv,extraidos_motor_cycle20_pass1_flash_lite_07_categorized_safe_green,OFICIAL,INDICE_VERDE_LIMPO,false,true,INDICE_VERDE_LIMPO_CRITERIO_ORIGINAL,2026-05-01T22:07:28Z
drive-download-20260403T124026Z-3-001_224929\1cv 4p nema56 12 60hz 75x97.4 605012127.pdf,6bd32fe5ea1ad82d1b5c083b4110275c7072490a2ad22f98b5014c4271d8ba17,VERDE_SEGURO,review/extraidos_motor_cycle20_pass1_flash_lite_07_categorized_safe_green_candidates.csv,extraidos_motor_cycle20_pass1_flash_lite_07_categorized_safe_green,OFICIAL,INDICE_VERDE_LIMPO,false,true,INDICE_VERDE_LIMPO_CRITERIO_ORIGINAL,2026-05-01T22:07:28Z
drive-download-20260403T124026Z-3-001_224929\1cv 4p nema56 12 60hz 75x97.4 605012145.pdf,956346f5ac83c3182cdb930193c8ad690bc4efbd4fd9051dccb4dfb44745cfc0,VERDE_SEGURO,review/extraidos_motor_cycle20_pass1_flash_lite_08_categorized_safe_green_candidates.csv,extraidos_motor_cycle20_pass1_flash_lite_08_categorized_safe_green,OFICIAL,INDICE_VERDE_LIMPO,false,true,INDICE_VERDE_LIMPO_CRITERIO_ORIGINAL,2026-05-01T22:32:22Z
drive-download-20260403T124026Z-3-001_224929\1cv 4p nema56 12 60hz 75x97.4 605012249 r.pdf,b4a25f6ad3a857c7b5845ed5d0033673ec641aeef72e12b61787e5ec0f086c07,VERDE_SEGURO,review/extraidos_motor_cycle20_pass1_flash_lite_08_categorized_safe_green_candidates.csv,extraidos_motor_cycle20_pass1_flash_lite_08_categorized_safe_green,OFICIAL,INDICE_VERDE_LIMPO,false,true,INDICE_VERDE_LIMPO_CRITERIO_ORIGINAL,2026-05-01T22:32:22Z
drive-download-20260403T124026Z-3-001_224929\1cv 4p nema56 12 60hz 75x97.4 605012249.pdf,07f2a7bf6ae94d2ddd2235bbc996b314be4c961739fce9365ef4694da726052a,VERDE_SEGURO,review/extraidos_motor_cycle20_pass1_flash_lite_08_categorized_safe_green_candidates.csv,extraidos_motor_cycle20_pass1_flash_lite_08_categorized_safe_green,OFICIAL,INDICE_VERDE_LIMPO,false,true,INDICE_VERDE_LIMPO_CRITERIO_ORIGINAL,2026-05-01T22:32:22Z
